ID,Date,User,Sentiment,CleanTweets,,,, 
1.1213E+18,4/25/2019 6:15,dharmeshkakadia,negative,Thanks for the tesla autonomy video One Q Is the entire fleet running the same NN or its personalized for each car based on GPS driver patterns etc I got confused about it listening to QA at the end,,,,
1.12129E+18,4/25/2019 5:41,finthamoussu,positive,A must see if you like AutonomousDriving or ComputerVision Interesting strategy for improving its autopilot and why it will be years ahead of its competition Tesla Autonomy Day,,,,
1.12129E+18,4/25/2019 5:40,theJaafro,positive,Just watched the autonomy stream Amazing details given and very inspiring for me as an engineer,,,,
1.12129E+18,4/25/2019 5:35,shambideaux,positive,watching Tesla Autonomy Day and I have to say I m impressed by the choices in this Tesla is making My question will computer vision be able to see drivers faces I ask because when I drive I do look at faces to see intent which helps me predict what they might do,,,,
1.12128E+18,4/25/2019 5:22,TechCheckNN,neutral,Watch Tesla Autonomy Day TCNN ArtificialIntelligence ElectricVehicle,,,,
1.12128E+18,4/25/2019 5:08,went1955,positive,Tesla s road to autonomy is full of danger A sceptic or a Tesla short seller might think Mr Musk was simply speculating with his perennial faith that the future of technology is just around the corner The more worrying thought is that he believes it,,,,
1.12128E+18,4/25/2019 4:55,MyAlliesNews,neutral,Wall Street Weighs In On Tesla s Autonomy Day Presentation,,,,
1.12127E+18,4/25/2019 4:45,RussPekkonen,positive,This is impressive huge props Does Tesla have the most powerful computer for autonomy No but scale Tesla s system up to the power consumption of nVidia s and it would dominate So best performance per watt by far,,,,
1.12127E+18,4/25/2019 4:36,ByeonChansoo,neutral,is already using the 3d recognition from cameras Jeez did they not see the autonomy day presentation,,,,
1.12127E+18,4/25/2019 4:21,autonewssiite,positive,Nvidia Corrects Tesla Statements about Nvidia s Self Driving Car Chips An Nvidia executive underscored the company s agreement with broad statements by Tesla CEO Elon Musk at the EV company s April 22 Autonomy Investor Day However Nvidia s vice president of investor relat,,,,
1.12127E+18,4/25/2019 4:16,MangotreeA,positive,TSLA in a state of perpetual catch 22s with autonomous driving If Tesla doesn t talk about autonomy then they are behind everyone else Navigant s data If they talk about autonomy it is a grand distraction They just can t win,,,,
1.12126E+18,4/25/2019 3:56,phoren_pankaj,positive,is full autonomy ready for Tesla when there r zero legit interventions from drivers on both freeways and city driving Obviously this is after feature complete,,,,
1.12126E+18,4/25/2019 3:44,Unrivaled_YT,positive,Tesla Autonomy Investor Day Full Conference 1080p via Tesla SelfDriving ElonMusk,,,,
1.12126E+18,4/25/2019 3:39,scottwww,positive,People don t understand how capital intensive this is The reward is worth it Look at Uber by comparison and they don t have anywhere near Tesla s IP autonomy data,,,,
1.12126E+18,4/25/2019 3:34,MBrunnworth,positive,current Tesla cells last 1500 cycles or up to 500k miles Elon hinted at 1 million miles in autonomy day Maxwell tech bridging that gap Capacitors taking the cycles lower by absorbing Regen,,,,
1.12125E+18,4/25/2019 3:26,CleopatraOwen17,positive,muh russia Lastly we have pro growth anti monopoly stagnation taxation and deregulation pro investment and export measures including tariffs Deregulation for grid storage power services vehicle autonomy This is precisely what blueprint environmental enterprises require Like Tesla,,,,
1.12125E+18,4/25/2019 3:19,ShervinSepehri,positive,Waymo valuation is another Wall Street botch job 100 billion valuation on software and hardware that has yet to be monetized Tesla is breakeven without full autonomy Navigate on Autopilot is an incredible demo of what is achievable,,,,
1.12124E+18,4/25/2019 2:37,stshank,positive,The deep learning processor talk from Linley Gwennap was excellent Recommended especially as grounding before you watch the Tesla autonomy day presentation on its own chip that took place Monday,,,,
1.12124E+18,4/25/2019 2:24,NW_Horadam,positive,Just so folks are clear the chefs kiss is not a reference to layoffs but rather the Mobileye news coming the week of Tesla Autonomy Day and a highly touted paper swearing by camera focused systems,,,,
1.12124E+18,4/25/2019 2:23,atokosch_61,positive,truth Lol were not asking for you to say Tesla will reach L5 autonomy with it next year were just asking for an acknowledge meant that LIDAR isn t necessary,,,,
1.12124E+18,4/25/2019 2:13,Model3Owners,positive,Our latest podcast Avenge the fallen where we discuss Autonomy day Q1 2019 financials and much more is out in audio format check your favorite podcast app Video version drops on our YouTube channel in the morning so subscribe today to be notified,,,,
1.12124E+18,4/25/2019 2:12,afotey,neutral,Hey this news deserves an autofocus video or something reaches level 5 autonomy,,,,
1.12123E+18,4/25/2019 2:05,robasu7_rob,negative,Autonomy is a game changer If you know anything about software you will realize Tesla is miles ahead of anyone else Waymo is the only other one even semi interesting that can possibly compete,,,,
1.12123E+18,4/25/2019 2:00,essemcee34,positive,Interesting to see NVIDIA s comments on FSD and validating Tesla as leader in autonomy The next generation is going to be ridiculous They are making the future exciting,,,,
1.12123E+18,4/25/2019 2:00,martinengwicht,neutral,Tesla Autonomy Day What We Learned TSLA TSLAQ TESLA EMHiveMind,,,,
1.12123E+18,4/25/2019 1:57,afotey,positive,How did I miss this This is level 5 autonomy This is Huuuuuuge Full Self Driving cc asare etsiakoh,,,,
1.12123E+18,4/25/2019 1:39,FoWLChi,positive,Is being a visionary genius contagious Con man seems to keep spawning new ones Tesla Why Did The Autonomy Vehicle Day Turn Me Bullish,,,,
1.12123E+18,4/25/2019 1:32,TheBoringBlog1,positive,unveiled a chip capable of making a car be able to drive itself on April 22nd Read our latest post to learn more about self driving robotaxis the chip and Tesla Autonomy Day Tesla,,,,
1.12122E+18,4/25/2019 1:26,MigCorteguera,positive,Still listening to the Tesla Autonomy Day presentations One of my favorite comments If the simulation fully captured the real world well I mean that would be proof that we re living in a simulation,,,,
1.12122E+18,4/25/2019 1:12,hamzakhattak18,positive,Watching Tesla Autonomy Day right now,,,,
1.12122E+18,4/25/2019 1:08,Bfklin,positive,truth The most brilliant part is what it does for autonomy To qualify for lower rates people will want to drive on AP which will encourage and drive FSD,,,,
1.12122E+18,4/25/2019 0:56,Marcdwithnall11,positive,It s worth watching the entire autonomy presentation by Elon Musk it shows his commitment to building Tesla as a flywheel they are years in front,,,,
1.12122E+18,4/25/2019 0:55,ajinnovator,positive,Tesla CEO Elon Musk said the electric automaker expects to have its first operating robotaxis on the road next year I feel very confident predicting autonomous robotaxis for Tesla next year Musk said during Tesla s Autonomy Day in Palo Alto,,,,
1.12122E+18,4/25/2019 0:55,RVMicrodevices,positive,Automotive MEMS news Tesla s new AI chip isn t a silver bullet for self driving cars via,,,,
1.12122E+18,4/25/2019 0:52,ucfgeek,negative,If you want to geek out hard core take a look at Tesla s Autonomy Day video from Monday where they announced the new chips they ve built for self driving That part starts at about 1 12,,,,
1.12121E+18,4/25/2019 0:48,cvanderstock,positive,Yeah I think drive train changes and autonomy hardware will be lost on most I have some friends who are hanging for a complete body refresh stating that S amp X are looking old Is three years a long time I don t think so,,,,
1.12121E+18,4/25/2019 0:46,leobarros79,positive,Tesla Bets Farm On Neural Network Based Autonomy With Impressive Presentation DeepLearning MachineLearning AI DataScience NeuralNetworks,,,,
1.12121E+18,4/25/2019 0:32,mikebaird,positive,This article is an excellent summary of Tesla s strategy and mission for autonomy in its vehicles A highly recommended read,,,,
1.12121E+18,4/25/2019 0:32,vnadershahi,positive,Damn Elon You got to roll out the full autonomy before these Hoosiers blow shit out of proportion lol I don t know if people understand the blmonitary value of Tesla s future asset Is there a way to quantify that It s like IP but in Tesla s case it s data driven autonomy,,,,
1.12121E+18,4/25/2019 0:20,talktojpierce,positive,I didn t know Samsung built teslas FSD chips Some interesting perspective on in house chip development,,,,
1.12121E+18,4/25/2019 0:13,avedaforme2,positive,self driving cars will be really good for the elderly who can t see over the steering wheel but insist on driving optimistic,,,,
1.1212E+18,4/25/2019 0:10,Bfklin,positive,truth Think how much autonomy and FSD sales this will drive as you lower insurance rates with autonomy improving making it a bigger edge over time Repairs will also be coordinated and more efficient Lower insurance drives sales as well,,,,
1.1212E+18,4/25/2019 0:09,allcarvideos,neutral,RoboTaxi by Tesla Autonomy Day Event Recap by Roadshow cars,,,,
1.1212E+18,4/24/2019 23:57,eddmeadows,neutral,Tesla Autonomy Day via and his squad just eloquently introduced and explained the workings behind tesla s neural network for 1 million fully autonomous vehicles to be on the roads in a year and somehow it s not a big deal,,,,
1.1212E+18,4/24/2019 23:55,Bfklin,negative,With improving autonomy the claims are going to go down It will actually drive FSD And they can probably minimize the repair cost The vertical integration is going to be a big competitive edge for Tesla,,,,
1.1212E+18,4/24/2019 23:55,EmfiSecurities,positive,The Tesla Model S and Model X are updated greater autonomy and faster load TopesDeGama,,,,
1.1212E+18,4/24/2019 23:40,cosmichome,positive,Tesla IS light years ahead but apparently the market thinks it s all a joke Here s why you should be buying TSLA right now Tesla Why Did The Autonomy Vehicle Day Turn Me Bullish Tesla Inc NASDAQ TSLA Seeking Alpha,,,,
1.12119E+18,4/24/2019 23:31,zomgapocalypse,positive,I was extremely skeptical of Elon Musk s claims about full self driving until I saw their Tesla Autonomy Day video It was mind blowing linked below Top kek Top TSLA,,,,
1.12119E+18,4/24/2019 23:30,VizWorld,positive,Tesla Bets Farm On Neural Network Based Autonomy With Impressive Presentation Learning DeepLearning,,,,
1.12119E+18,4/24/2019 23:25,45surf,positive,Bro TESLA is doing great bro Love the autonomy,,,,
1.12119E+18,4/24/2019 23:24,mikesbythesea,positive,Stock is a killer value Shocking they re still advising profit in Q3 amp Q4 despite huge CapX in China Gigafactory Model S X refresh full autonomy this year robotaxi next year Model Y and Semi going to production Never been more excited for Tesla,,,,
1.12119E+18,4/24/2019 23:21,ThomAtDell,positive,Just finished Autonomy day replay Unreal progress getting the FSD chip into production cars Their process of selecting compressing uploading fleet training data is really interesting Would love to see the numbers behind this activity ai ml adas,,,,
1.12119E+18,4/24/2019 23:21,Liviud5,positive,Elon you should build a city only model 3 with max 100 miles autonomy to reduce even more the costs People don t mind plugging in evry day if the car is cheaper,,,,
1.12119E+18,4/24/2019 23:20,mikesbythesea,positive,stock is the best deal it s been in ages Huge growth with China Gigafactory this year Model S X refresh full autonomy this year robotaxi next year Model Y and Semi going into production Even with all this CapX they re suggesting profitability in Q3 amp Q4 Amazing,,,,
